,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,isZillowOwned,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isFresh,info2String,info1String,hdpData.homeInfo.unit,builderName,hdpData.homeInfo.providerListingID,lotAreaString,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewMetadataURL,streetViewURL
745,91024268,91024268,,https://photos.zillowstatic.com/fp/b9f47b9ad8c0c5216ea72aab02a482bb-p_e.jpg,True,https://www.zillow.com/homedetails/95-Egrets-Nest-Ln-W-Richmond-Hill-GA-31324/91024268_zpid/,FOR_SALE,House for sale,$,"$260,000",260000,"95 Egrets Nest Ln W, Richmond Hill, GA 31324",95 Egrets Nest Ln W,Richmond Hill,GA,31324,False,3.0,2.0,1617.0,False,,False,False,False,ForSale,For Sale (Broker),260586.0,False,False,False,False,,Re/Max Accent,True,False,,True,False,31.919733,-81.32417,DAYS_ON,8 days on Zillow,91024268,95 Egrets Nest Ln W,31324,Richmond Hill,GA,31.919733,-81.32417,260000.0,2.0,3.0,1617.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,260000.0,True,False,False,USD,USA,153400.0,,260586.0,1999.0,,,,0.5,acres,,,,,,,,,,,,,,,,,,,,,,
746,237731593,237731593,,https://photos.zillowstatic.com/fp/2b8ea0f21130b9c01a8216ad8c70dfa8-p_e.jpg,True,https://www.zillow.com/homedetails/75-Millers-Dr-Dallas-GA-30157/237731593_zpid/,FOR_SALE,House for sale,$,"$285,000",285000,"75 Millers Dr, Dallas, GA 30157",75 Millers Dr,Dallas,GA,30157,False,3.0,2.0,2244.0,False,,False,False,False,ForSale,For Sale (Broker),275100.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.86152,-84.827484,DAYS_ON,11 days on Zillow,237731593,75 Millers Dr,30157,Dallas,GA,33.86152,-84.827484,285000.0,2.0,3.0,2244.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,285000.0,True,False,False,USD,USA,153160.0,,275100.0,1704.0,,,,0.45999999999999996,acres,,,,,,,,,,,,,,,,,,,,,,
747,14789739,14789739,,https://photos.zillowstatic.com/fp/6d25e0f99702331bc06d4ff68ed87951-p_e.jpg,True,https://www.zillow.com/homedetails/3242-Pomarine-Ln-Norcross-GA-30092/14789739_zpid/,FOR_SALE,House for sale,$,"$460,000",460000,"3242 Pomarine Ln, Norcross, GA 30092",3242 Pomarine Ln,Norcross,GA,30092,False,6.0,4.0,4326.0,False,,False,False,False,ForSale,For Sale (Broker),664300.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.972595,-84.193855,DAYS_ON,2 days on Zillow,14789739,3242 Pomarine Ln,30092,Norcross,GA,33.972595,-84.193855,460000.0,4.0,6.0,4326.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,460000.0,True,False,False,USD,USA,468500.0,,664300.0,3611.0,,,,8276.4,sqft,,,,,,,,,,,,,,,,,,,,,,
748,237713284,237713284,,https://photos.zillowstatic.com/fp/6333b69e2d5c40e3b9051b8990acbb7d-p_e.jpg,True,https://www.zillow.com/homedetails/41-Seminole-Dr-Dallas-GA-30157/237713284_zpid/,FOR_SALE,House for sale,$,"$225,000",225000,"41 Seminole Dr, Dallas, GA 30157",41 Seminole Dr,Dallas,GA,30157,False,3.0,2.0,1348.0,False,,False,False,False,ForSale,For Sale (Broker),222400.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.930935,-84.78767,DAYS_ON,6 days on Zillow,237713284,41 Seminole Dr,30157,Dallas,GA,33.930935,-84.78767,225000.0,2.0,3.0,1348.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,225000.0,True,False,False,USD,USA,152200.0,,222400.0,1820.0,,,,0.45999999999999996,acres,,,,,,,,,,,,,,,,,,,,,,
749,229292403,229292403,,https://photos.zillowstatic.com/fp/f3b44773bad23b0691f5710df17027b9-p_e.jpg,True,https://www.zillow.com/homedetails/5324-Cavender-Creek-Rd-Dahlonega-GA-30533/229292403_zpid/,FOR_SALE,House for sale,$,"$375,000",375000,"5324 Cavender Creek Rd, Dahlonega, GA 30533",5324 Cavender Creek Rd,Dahlonega,GA,30533,False,3.0,3.0,1790.0,False,,False,False,False,ForSale,For Sale (Broker),374900.0,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,Virtual Properties Realty.com,True,False,,True,False,34.56182,-83.87865,PRICE_REDUCTION,"$24,000 (Sep 1)",229292403,5324 Cavender Creek Rd,30533,Dahlonega,GA,34.56182,-83.87865,375000.0,3.0,3.0,1790.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,375000.0,True,False,False,USD,USA,202075.0,1662015600000.0,374900.0,1971.0,"$24,000 (Sep 1)",-24000.0,,1.1300000000000001,acres,,,,,,,,,,,,MLS ID #7085483,,,,,,,,,,
750,51120858,51120858,,https://photos.zillowstatic.com/fp/f5ab71d0aac429fab9ad40644c229d86-p_e.jpg,True,https://www.zillow.com/homedetails/420-Walnut-Dr-Woodstock-GA-30189/51120858_zpid/,FOR_SALE,House for sale,$,"$325,000",325000,"420 Walnut Dr, Woodstock, GA 30189",420 Walnut Dr,Woodstock,GA,30189,False,3.0,2.0,1358.0,False,,False,False,False,ForSale,For Sale (Broker),327900.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.14402,-84.59341,DAYS_ON,14 days on Zillow,51120858,420 Walnut Dr,30189,Woodstock,GA,34.14402,-84.59341,325000.0,2.0,3.0,1358.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,325000.0,True,False,False,USD,USA,220950.0,,327900.0,1975.0,,,,0.536,acres,,,,,,,,,,,,,,,,,,,,,,
751,49847876,49847876,,https://photos.zillowstatic.com/fp/610dd0c7d381b4d4a958c57f07e9c268-p_e.jpg,True,https://www.zillow.com/homedetails/101-Muirfield-Ln-Byron-GA-31008/49847876_zpid/,FOR_SALE,House for sale,$,"$213,900",213900,"101 Muirfield Ln, Byron, GA 31008",101 Muirfield Ln,Byron,GA,31008,False,3.0,2.0,1410.0,False,,False,False,False,ForSale,For Sale (Broker),197300.0,False,False,False,False,,,False,False,,True,False,32.64025,-83.718376,TIME_ON_INFO,6 hours ago,49847876,101 Muirfield Ln,31008,Byron,GA,32.64025,-83.718376,213900.0,2.0,3.0,1410.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,213900.0,True,False,False,USD,USA,121200.0,,197300.0,1414.0,,,,0.8,acres,,,,,,,,,,False,Listing provided by CGMLS,,,,,,,,,,,
752,93111991,93111991,,https://photos.zillowstatic.com/fp/57417bb3b02a97530f8a1aaa8e86f2ce-p_e.jpg,True,https://www.zillow.com/homedetails/1201-Redfish-Dr-SE-Darien-GA-31305/93111991_zpid/,FOR_SALE,House for sale,$,"$315,000",315000,"1201 Redfish Dr SE, Darien, GA 31305",1201 Redfish Dr SE,Darien,GA,31305,False,3.0,3.0,1421.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,Keller Williams Realty Golden Isles,True,False,,True,False,31.390972,-81.42425,PRICE_REDUCTION,"$10,000 (Oct 6)",93111991,1201 Redfish Dr SE,31305,Darien,GA,31.390972,-81.42425,315000.0,3.0,3.0,1421.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,315000.0,True,False,False,USD,USA,171400.0,1665039600000.0,,,"$10,000 (Oct 6)",-10000.0,,0.93,acres,,,,,,,,,,,,,,,,,,,,,,
753,89963659,89963659,,https://photos.zillowstatic.com/fp/bd5fe8cf59a88bf4841b10a69aa432c5-p_e.jpg,True,https://www.zillow.com/homedetails/118-Morning-Star-Ln-Mount-Airy-GA-30563/89963659_zpid/,FOR_SALE,House for sale,$,"$215,000",215000,"118 Morning Star Ln, Mount Airy, GA 30563",118 Morning Star Ln,Mount Airy,GA,30563,False,3.0,2.0,1405.0,False,,False,False,False,ForSale,For Sale (Broker),215000.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.56336,-83.477234,DAYS_ON,19 days on Zillow,89963659,118 Morning Star Ln,30563,Mount Airy,GA,34.56336,-83.477234,215000.0,2.0,3.0,1405.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,215000.0,True,False,False,USD,USA,107350.0,,215000.0,1800.0,,,,0.82,acres,,,,,,,,,,,,,,,,,,,,,,
754,101335028,101335028,,https://photos.zillowstatic.com/fp/21f63cbcdd162d1b0ea58056f8e01860-p_e.jpg,True,https://www.zillow.com/homedetails/32-Rattlebox-Dr-Cleveland-GA-30528/101335028_zpid/,FOR_SALE,House for sale,$,"$375,000",375000,"32 Rattlebox Dr, Cleveland, GA 30528",32 Rattlebox Dr,Cleveland,GA,30528,False,4.0,4.0,3000.0,False,,False,False,False,ForSale,For Sale (Broker),364678.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.64927,-83.67038,PRICE_REDUCTION,"$24,000 (Oct 7)",101335028,32 Rattlebox Dr,30528,Cleveland,GA,34.64927,-83.67038,375000.0,4.0,4.0,3000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,375000.0,True,False,False,USD,USA,173520.0,1665126000000.0,364678.0,2499.0,"$24,000 (Oct 7)",-24000.0,,2.0,acres,,,,,,,,,,,,,,,,,,,,,,
755,2113034121,2113034121,,https://photos.zillowstatic.com/fp/5d18eb82ccec6914253d0485bc5b163b-p_e.jpg,True,https://www.zillow.com/homedetails/1918-Oakland-Pointe-Lawrenceville-GA-30044/2113034121_zpid/,FOR_SALE,House for sale,$,"$449,900",449900,"1918 Oakland Pointe, Lawrenceville, GA 30044",1918 Oakland Pointe,Lawrenceville,GA,30044,False,3.0,3.0,3100.0,False,,False,False,False,ForSale,For Sale (Broker),445200.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.94671,-84.05622,DAYS_ON,10 days on Zillow,2113034121,1918 Oakland Pointe,30044,Lawrenceville,GA,33.94671,-84.05622,449900.0,3.0,3.0,3100.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,449900.0,True,False,False,USD,USA,,,445200.0,2316.0,,,,1.18,acres,,,,,,,,,,,,,,,,,,,,,,
756,318566888,318566888,,https://photos.zillowstatic.com/fp/c58e197957861ae9f4159f8c44cc2f28-p_e.jpg,True,https://www.zillow.com/homedetails/3294-Hawthorne-Path-Braselton-GA-30517/318566888_zpid/,FOR_SALE,House for sale,$,"$434,900",434900,"3294 Hawthorne Path, Braselton, GA 30517",3294 Hawthorne Path,Braselton,GA,30517,False,4.0,3.0,2650.0,False,,False,False,False,ForSale,For Sale (Broker),424520.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.128204,-83.81103,DAYS_ON,2 days on Zillow,318566888,3294 Hawthorne Path,30517,Braselton,GA,34.128204,-83.81103,434900.0,3.0,4.0,2650.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,434900.0,True,False,False,USD,USA,328100.0,,424520.0,2299.0,,,,7840.8,sqft,,,,,,,,,,,,,,,,,,,,,,
757,35764659,35764659,,https://photos.zillowstatic.com/fp/5515039282459e19a253d045c6b34337-p_e.jpg,True,https://www.zillow.com/homedetails/1655-Hearthstone-Way-Jonesboro-GA-30236/35764659_zpid/,FOR_SALE,House for sale,$,"$265,000",265000,"1655 Hearthstone Way, Jonesboro, GA 30236",1655 Hearthstone Way,Jonesboro,GA,30236,False,3.0,2.0,1486.0,False,,False,False,False,ForSale,For Sale (Broker),227300.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.517918,-84.33724,DAYS_ON,2 days on Zillow,35764659,1655 Hearthstone Way,30236,Jonesboro,GA,33.517918,-84.33724,265000.0,2.0,3.0,1486.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,265000.0,True,False,False,USD,USA,120619.0,,227300.0,1674.0,,,,0.53,acres,,,,,,,,,,,,,,,,,,,,,,
758,2069619073,2069619073,,https://photos.zillowstatic.com/fp/53915c5b785200a5c401e03566c23b41-p_e.jpg,True,https://www.zillow.com/homedetails/4081-Arrington-Rd-SE-Acworth-GA-30102/2069619073_zpid/,FOR_SALE,House for sale,$,"$350,000",350000,"4081 Arrington Rd SE, Acworth, GA 30102",4081 Arrington Rd SE,Acworth,GA,30102,False,3.0,2.0,2444.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.106094,-84.66684,PRICE_REDUCTION,"$25,000 (Oct 6)",2069619073,4081 Arrington Rd SE,30102,Acworth,GA,34.106094,-84.66684,350000.0,2.0,3.0,2444.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,350000.0,True,False,False,USD,USA,,1665039600000.0,,,"$25,000 (Oct 6)",-25000.0,,0.51,acres,,,,,,,,,,,,,,,,,,,,,,
759,217334346,217334346,,https://photos.zillowstatic.com/fp/8f6f6a351c4450fdc868c894314b6229-p_e.jpg,True,https://www.zillow.com/homedetails/17-Royal-Oak-Dr-NE-Rome-GA-30165/217334346_zpid/,FOR_SALE,House for sale,$,"$350,000",350000,"17 Royal Oak Dr NE, Rome, GA 30165",17 Royal Oak Dr NE,Rome,GA,30165,False,4.0,3.0,1850.0,False,,False,False,False,ForSale,For Sale (Broker),346309.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.32673,-85.15969,DAYS_ON,12 days on Zillow,217334346,17 Royal Oak Dr NE,30165,Rome,GA,34.32673,-85.15969,350000.0,3.0,4.0,1850.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,350000.0,True,False,False,USD,USA,263540.0,,346309.0,1819.0,,,,0.0,sqft,,,,,,,,,,,,,,,,,,,,,,
760,14746183,14746183,,https://photos.zillowstatic.com/fp/d7e5a7af7b76bb0b3c9a53a7260e7654-p_e.jpg,True,https://www.zillow.com/homedetails/5555-Bowers-Rd-Stone-Mountain-GA-30087/14746183_zpid/,FOR_SALE,House for sale,$,"$280,000",280000,"5555 Bowers Rd, Stone Mountain, GA 30087",5555 Bowers Rd,Stone Mountain,GA,30087,False,3.0,2.0,1461.0,False,,False,False,False,ForSale,For Sale (Broker),276200.0,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,Coldwell Banker Realty,True,False,,True,False,33.838303,-84.13455,PRICE_REDUCTION,"$20,000 (Sep 19)",14746183,5555 Bowers Rd,30087,Stone Mountain,GA,33.838303,-84.13455,280000.0,2.0,3.0,1461.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,280000.0,True,False,False,USD,USA,192000.0,1663570800000.0,276200.0,1998.0,"$20,000 (Sep 19)",-20000.0,,0.25,acres,,,,,,,,,,,,MLS ID #7087941,,,,,,,,,,
761,83360273,83360273,,https://photos.zillowstatic.com/fp/ccdd875fde02f693fb217d6932622e83-p_e.jpg,True,https://www.zillow.com/homedetails/1066-Bridle-Creek-Dr-Flowery-Branch-GA-30542/83360273_zpid/,FOR_SALE,House for sale,$,"$279,000",279000,"1066 Bridle Creek Dr, Flowery Branch, GA 30542",1066 Bridle Creek Dr,Flowery Branch,GA,30542,False,3.0,3.0,0.0,False,,False,False,False,ForSale,For Sale (Broker),276900.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.204132,-83.87572,PRICE_REDUCTION,$900 (Oct 10),83360273,1066 Bridle Creek Dr,30542,Flowery Branch,GA,34.204132,-83.87572,279000.0,3.0,3.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,279000.0,True,False,False,USD,USA,174300.0,1665385200000.0,276900.0,1800.0,$900 (Oct 10),-900.0,,8712.0,sqft,,,,,,,,,,,,,,,,,,,,,,
762,120599969,120599969,,https://photos.zillowstatic.com/fp/fd9874fb8d32eb44d2392b6e562b7d5c-p_e.jpg,True,https://www.zillow.com/homedetails/7952-Mountain-Top-Trl-Hiawassee-GA-30546/120599969_zpid/,FOR_SALE,House for sale,$,"$400,000",400000,"7952 Mountain Top Trl, Hiawassee, GA 30546",7952 Mountain Top Trl,Hiawassee,GA,30546,False,4.0,4.0,0.0,False,,False,False,False,ForSale,For Sale (Broker),392000.0,False,True,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.82967,-83.7333,3D_HOME,3D Tour,120599969,7952 Mountain Top Trl,30546,Hiawassee,GA,34.82967,-83.7333,400000.0,4.0,4.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,400000.0,True,False,False,USD,USA,217603.0,,392000.0,3499.0,,,,0.912,acres,,,,,,,,,,,,,,,,,,,,,,
763,99909078,99909078,,https://photos.zillowstatic.com/fp/6e22f00d4716d1d4d76b3b4b2b646ab1-p_e.jpg,True,https://www.zillow.com/homedetails/383-Lake-Erie-Dr-Brunswick-GA-31523/99909078_zpid/,FOR_SALE,House for sale,$,"$369,000",369000,"383 Lake Erie Dr, Brunswick, GA 31523",383 Lake Erie Dr,Brunswick,GA,31523,False,4.0,3.0,2115.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,Keller Williams Realty Golden Isles,True,False,,True,False,31.146385,-81.60245,DAYS_ON,5 days on Zillow,99909078,383 Lake Erie Dr,31523,Brunswick,GA,31.146385,-81.60245,369000.0,3.0,4.0,2115.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,369000.0,True,False,False,USD,USA,255800.0,,,,,,,0.51,acres,,,,,,,,,,,,,,,,,,,,,,
764,2061195950,2061195950,,https://photos.zillowstatic.com/fp/54a9fabeeadf77b9a23614a6859732f6-p_e.jpg,True,https://www.zillow.com/homedetails/186-Cub-Dr-Mineral-Bluff-GA-30559/2061195950_zpid/,FOR_SALE,New construction,$,"$645,000",645000,"186 Cub Dr, Mineral Bluff, GA 30559",186 Cub Dr,Mineral Bluff,GA,30559,False,3.0,4.0,2465.0,False,,False,False,False,ForSale,New Construction,,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,,,DAYS_ON,3 days on Zillow,2061195950,186 Cub Dr,30559,Mineral Bluff,GA,,,645000.0,4.0,3.0,2465.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,645000.0,True,False,False,USD,USA,,,,,,,,1.352,acres,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,
765,14938274,14938274,,https://photos.zillowstatic.com/fp/cd6f244306daa708321ca74d3dafc55d-p_e.jpg,True,https://www.zillow.com/homedetails/3318-Quaker-Spring-Ct-Augusta-GA-30907/14938274_zpid/,FOR_SALE,House for sale,$,"$269,000",269000,"3318 Quaker Spring Ct, Augusta, GA 30907",3318 Quaker Spring Ct,Augusta,GA,30907,False,4.0,2.0,2004.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,"Mulich Realty, Llc",True,False,,True,False,33.50352,-82.070274,DAYS_ON,50 days on Zillow,14938274,3318 Quaker Spring Ct,30907,Augusta,GA,33.50352,-82.070274,269000.0,2.0,4.0,2004.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,269000.0,True,False,False,USD,USA,158669.0,,,,,,,0.37,acres,,,,,,,,,,,,,,,,,,,,,,
766,105322642,105322642,,https://photos.zillowstatic.com/fp/76f2b37c6274bf2961ca0e4b564fbbb8-p_e.jpg,True,https://www.zillow.com/homedetails/19-Spring-Rd-Dahlonega-GA-30533/105322642_zpid/,FOR_SALE,House for sale,$,"$245,000",245000,"19 Spring Rd, Dahlonega, GA 30533",19 Spring Rd,Dahlonega,GA,30533,False,4.0,3.0,1994.0,False,,False,False,False,ForSale,For Sale (Broker),245000.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.56543,-83.89926,DAYS_ON,5 days on Zillow,105322642,19 Spring Rd,30533,Dahlonega,GA,34.56543,-83.89926,245000.0,3.0,4.0,1994.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,245000.0,True,False,False,USD,USA,102024.0,,245000.0,1699.0,,,,1.69,acres,,,,,,,,,,,,,,,,,,,,,,
767,2061564608,2061564608,,https://photos.zillowstatic.com/fp/b56b9dc36d72f50d2933df30e0863488-p_e.jpg,True,https://www.zillow.com/homedetails/11754-Morganton-Hwy-Morganton-GA-30560/2061564608_zpid/,FOR_SALE,House for sale,$,"$350,000",350000,"11754 Morganton Hwy, Morganton, GA 30560",11754 Morganton Hwy,Morganton,GA,30560,False,3.0,2.0,1720.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.874405,-84.24199,PRICE_REDUCTION,"$25,000 (Sep 30)",2061564608,11754 Morganton Hwy,30560,Morganton,GA,34.874405,-84.24199,350000.0,2.0,3.0,1720.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,350000.0,True,False,False,USD,USA,,1664521200000.0,,,"$25,000 (Sep 30)",-25000.0,,1.72,acres,,,,,,,,,,,,,,,,,,,,,,
768,2061812050,2061812050,,https://photos.zillowstatic.com/fp/210bf202f88256aa5380b4fe9fd2b017-p_e.jpg,True,https://www.zillow.com/homedetails/2992-Manley-St-Carnesville-GA-30521/2061812050_zpid/,FOR_SALE,New construction,$,"$294,850",294850,"2992 Manley St, Carnesville, GA 30521",2992 Manley St,Carnesville,GA,30521,False,3.0,2.0,1722.0,False,,False,False,False,ForSale,New Construction,,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,PalmerHouse Properties,True,False,,True,False,,,DAYS_ON,1 day on Zillow,2061812050,2992 Manley St,30521,Carnesville,GA,,,294850.0,2.0,3.0,1722.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,294850.0,True,False,False,USD,USA,,1664953200000.0,,,$650 (Oct 5),-650.0,,0.0,sqft,,,,,,,,True,BUILDER_SPEC,,,MLS ID #7127662,,,,,,,,,,
769,14921950,14921950,,https://photos.zillowstatic.com/fp/7499737027f280d56179f1a2960245bc-p_e.jpg,True,https://www.zillow.com/homedetails/69-McDonough-St-Hampton-GA-30228/14921950_zpid/,FOR_SALE,House for sale,$,"$124,900",124900,"69 McDonough St, Hampton, GA 30228",69 McDonough St,Hampton,GA,30228,False,2.0,1.0,1536.0,False,,False,False,False,ForSale,For Sale (Broker),105300.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.383232,-84.27303,DAYS_ON,1 day on Zillow,14921950,69 McDonough St,30228,Hampton,GA,33.383232,-84.27303,124900.0,1.0,2.0,1536.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,124900.0,True,False,False,USD,USA,110700.0,,105300.0,1499.0,,,,0.58,acres,,,,,,,,,,,,,,,,,,,,,,
770,121352324,121352324,,https://photos.zillowstatic.com/fp/1cae320a686b178ffc3ca0617a89228f-p_e.jpg,True,https://www.zillow.com/homedetails/3011-Spring-Creek-Dr-Hephzibah-GA-30815/121352324_zpid/,FOR_SALE,House for sale,$,"$277,000",277000,"3011 Spring Creek Dr, Hephzibah, GA 30815",3011 Spring Creek Dr,Hephzibah,GA,30815,False,5.0,3.0,2993.0,False,,False,False,False,ForSale,For Sale (Broker),305500.0,False,False,False,False,,Realty One Group Visionaries,True,False,,True,False,33.37096,-82.12723,TIME_ON_INFO,6 hours ago,121352324,3011 Spring Creek Dr,30815,Hephzibah,GA,33.37096,-82.12723,277000.0,3.0,5.0,2993.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,277000.0,True,False,False,USD,USA,193192.0,,305500.0,2099.0,,,,0.26,acres,,,,,,,,,,False,,,,,,,,,,,,
